8,364.0,Splendahishanpintang,Splenda 善品糖
8,363.0,Raweggiehiyoujiyehuami,Raweggie 有机椰花蜜
8,359.0,zhengbeipaihizuojiunengliangku,正北牌 佐酒能量块（葛根葡萄糖）, 方糖
8,359.0,Calesshicanlvtang,Caless 餐侣糖
8,358.0,fengshuwuhi100chunfengshutangj,枫树屋 100%纯枫树糖浆
8,355.0,MhiShimashahiyingguochunfengmi,M&S 马莎 英国纯蜂蜜
8,349.0,shierhuaxianghihuoxinglaochaom,十二花香 活性老巢蜜
8,488.0,pudaohaitaihixiongbenxiongjida,浦岛海苔 熊本熊鸡蛋配饭料
8,487.0,luodipaihisushiyishimogutang,罗蒂牌 速食意式蘑菇汤
8,487.0,dazhonghimengkali_yuanwei,大冢 梦咖喱（原味）
8,485.0,wanmeiwuhifangchunnailaohixian,丸美屋 芳醇奶酪＋香熏火腿拌饭料
8,484.0,zhileduohiruipukashidafen,芝乐多 瑞普卡士达粉
8,484.0,yongguyuanhichaojibanfanliao_k,永谷园 超级拌饭料（烤肉海苔）
8,484.0,yongguyuanhichaojibanfanliao_m,永谷园 超级拌饭料（明太子海苔）
8,484.0,yongguyuanhichaojibanfanliao_g,永谷园 超级拌饭料（鲑鱼海苔）
6,0.0,taihaohiTAIHAOhixuanmiGABAcha,太好 TAIHAO 玄米GABA茶
6,0.0,zhongwohiwangwuyanquan_ningmen,中沃 王屋岩泉（柠檬味苏打水）
6,0.0,EarthhiMamahiAngelhiBabyhidiqi,Earth Mama Angel Baby 地球妈妈 有机回奶茶
6,0.0,oukehidaibangchahichaoyouqielv,欧可 袋棒茶 超油切绿茶
6,0.0,oukehidaibangchahimixianghongc,欧可 袋棒茶 蜜香红茶
6,0.0,makeximubojuehongcha,马克西姆伯爵红茶, 伯爵红茶
6,0.0,deguobeitesimeiguihuacha,德国贝特斯玫瑰花茶, 玫瑰花茶
6,0.0,shanfuhiyumicha,膳府 玉米茶
6,0.0,woerbeihiqingningchenghuaguoch,沃尔贝 青柠橙花果茶
6,451.0,lizhilikafei_sanheyi,立之力咖啡（三合一）
6,446.0,lidunjuepinxiangrishimochanaic,立顿绝品享日式抹茶奶茶, 立顿奶茶
6,441.0,yibaihimengchaguannaicha_hongz,伊佰 蒙茶馆奶茶（红枣甜奶茶）, 红枣甜奶茶，奶茶
6,440.0,youjichufanghiyoujixiandounai,有机厨坊 有机鲜豆奶
6,440.0,kasachangqifengmilvnai,卡萨长崎蜂蜜绿奶
6,437.0,mayushanyanmaiduogunai2,马玉山燕麦多谷奶
6,436.0,hairupaihimenggunaicha_xianwei,海乳牌 蒙古奶茶（咸味）
6,431.0,lidunjuepinxiangyingshijinzhua,立顿绝品享英式金装奶茶, 英式奶茶
6,430.0,jinggongyuxiangyenai,京工芋香椰奶
6,428.0,talaejimenggunaicha_tianwei,塔拉额吉蒙古奶茶(甜味)
5,597.0,huishengyuanhihuashengsui,汇生园 花生碎
5,350.0,jiesenputaoganguorenmaipian3,捷森葡萄干果仁麦片
5,553.0,laiyifenguaiweihuasheng,来伊份怪味花生
5,680.0,laiyifenshanhetaoren2,来伊份山核桃仁
5,142.0,laogukeqianmiandoufu,老顾客千面豆腐, 千面豆腐
5,331.0,laomiaonaiyouweiwuxiangdou,老庙奶油味五香豆, 奶油五香豆
5,510.0,liuzhongninghijingxuanyuanzhiz,刘中兴 精选元枝竹
5,634.0,liuzhongninghijingxuanzhazhizh,刘中兴 精选炸枝竹
5,405.0,nanfangdoujiang_nvrenduoweidou,南方豆浆 女人多维豆浆粉 350g, 女人多维豆浆粉
5,405.0,nanfangdoujiang_duoweidoujiang,南方 豆浆（多维豆浆粉）, 豆浆（多维豆浆粉）
5,405.0,nanfangdoujiang_wutianjiazheta,南方 豆浆（无添加蔗糖豆浆粉）, 南方豆浆（无添加蔗糖豆浆粉）
5,388.0,nanfangheizhimahiheizhimahu_wa,南方黑芝麻 黑芝麻糊（网络专供装）
5,431.0,taiwanGREENMAXmayushanshanyaoh,台湾GREENMAX马玉山山药黑芝麻糊, 山药黑芝麻糊
5,550.0,tangpinhibigenguo,棠品 碧根果, pecna
5,413.0,tianshanqidouxiangsuyingzuidou2,天山奇豆香酥鹰嘴豆（白熟）
5,419.0,weiweichundoujiang,维维醇豆浆粉, 醇豆浆，豆浆粉
5,419.0,weiweichundoujiangfen_wuzhetan,维维 醇豆浆粉（无蔗糖）, 维维醇豆浆
5,567.0,Woodstockhiyoujishengxingren,Woodstock 有机生杏仁
5,361.0,xiaochengwuhigaoyedoufu,小城屋 高野豆腐
3,36.0,lannuosituozhiniunai,兰诺斯脱脂牛奶, lemnos sikm milk
3,36.0,baolituozhiniunai_hezhuang,宝利脱脂牛奶（盒装）, 超高温灭菌脱脂乳
3,36.0,lantesituozhiniunai,兰特斯脱脂牛奶, 兰特斯脱脂牛奶
3,36.0,daliyuanyouxianru_yuanwei,达利园优先乳（原味）
3,37.0,FINEhiFOODhituozhichunniunai,FINE FOOD 脱脂纯牛奶
3,490.0,huishanhijinzhuangyouerpeifang,辉山 金装幼儿配方奶粉（3段）
3,354.0,faguobaifujihanbaoganlaopian,法国百福吉汉堡干酪片
3,354.0,Fricofuruikeyidunnailao_nongwe,Frico福瑞客伊顿奶酪（浓味）, Frico Mature Dutch Edem
3,353.0,bogeruitataxiangcaoganlao,博格瑞它它香草干酪, TARTARE Ail & Fines Herbes
3,350.0,anjianaiyounailao,安佳奶油奶酪
3,350.0,CapricehideshiDieuxnailao,Caprice des Dieux奶酪
3,347.0,Fricofuruikemasidannailao,Frico福瑞客马斯丹奶酪, Frico Original Maasdam
3,347.0,MammahiLuciluxiyashuiguojiangu,Mamma Luci露西亚水果坚果奶酪
3,102.0,yiliparuitixilasuannaifengweif,伊利帕瑞缇希腊酸奶风味发酵乳（混合莓味）
3,102.0,yiliparuitixilasuannai_huangta,伊利帕瑞缇希腊酸奶（黄桃果粒）
3,102.0,julesiqijingdiansuannai,菊乐丝奇经典酸奶, 丝奇酸奶
3,102.0,yilitianranmuchangfengweisuanr,伊利天然牧场风味酸乳
3,102.0,aLivedizhimangguosuannai,aLive低脂芒果酸奶, F&N aLive Replenish Low Fat Mango Yoghurt
3,102.0,mengniuguwusuanniunai_zinuomih,蒙牛谷物酸牛奶（紫糯米和紫薯味）, 酸奶
3,102.0,guangminghichangyouhizhiwuruga,光明 畅优 植物乳杆菌 风味发酵乳·优酪乳（大麦香蕉）
2,371.0,sanhonghisushirousong,三鸿 苏式肉松
2,94.0,wanshanshipinhisudongzhangyuxi,丸善食品 速冻章鱼小丸子, 章鱼小丸子
2,148.0,nanguanghijinqiangyukunbujuan,南光 金枪鱼昆布卷
2,153.0,haodelaihiganguoyazhang,好得睐 干锅鸭掌
2,76.0,cainanhijiayutang,菜男 甲鱼汤
2,147.0,haodelaihiganguofeichang,好得睐 干锅肥肠
2,95.0,otsukahidazhonghimengkalimogun,otsuka 大冢 梦咖喱蘑菇牛肉（欧风）, 牛肉咖喱，蘑菇牛肉
2,165.0,haichunhibaoxinyuwan,海醇 包心鱼丸
2,243.0,santongwanfuhiyuxiangrousiliao,三统万福 鱼香肉丝料理包
2,139.0,jialehiyumilizidunpaigu,嘉乐 玉米栗子炖排骨
2,103.0,jialehigujiaopaigu,嘉乐 鼓椒排骨
2,167.0,meininghizhuganwucanrouguantou,美宁 猪肝午餐肉罐头
1,354.0,nongjiaxiaoshexiliejidanmian,农家小舍系列鸡蛋面, 鸡蛋快熟面
1,79.0,qinqinhongdoulianzizhou,亲亲红豆莲子粥
1,212.0,wufangzhaichidouzong,五芳斋赤豆粽
1,127.0,yifanyihaowudongmian,一番一号乌冬面
1,411.0,habeisihijianguozirenshijinzao,哈贝斯 坚果籽仁什锦早餐麦片
1,400.0,woodberryhishishuiguohijianguo,woodberry's 水果&坚果什锦麦片, 混合麦片
1,412.0,DrOetkerhiVitalishicaomeisuann,Dr.Oetker Vitalis 草莓酸奶燕麦片
1,412.0,meiguojinkouPOSTbaoshiduozhong,美国进口宝氏POST多种谷物核桃麦片, 美国进口宝氏多种谷物核桃麦片
1,412.0,Postduozhongguwuhetaomaipian,Post多种谷物核桃麦片, Post Great Grains Crunchy Pecan Whole Grain Cereal
1,418.0,sanquanhiqiansizhuabing_lajian,三全 千丝抓饼（辣酱）
1,329.0,jinpinxianroutangyuan,金品鲜肉汤圆, 鲜肉汤圆
1,458.0,meilijiahihupimianbao,美丽家 虎皮面包
1,460.0,guohuashipinhiwuhanreganmian_n,国华食品 武汉热干面（浓香肉蓉味）, 方便面
1,422.0,luoshaheiyandoudou,罗莎黑眼豆豆
1,452.0,HORECAhiSELECThichuzhixuanhisu6,HORECA SELECT 厨之选 速冻全麦迷你法式短棍面团
1,354.0,kedelakesurongmaipian_xiangjia,克德拉克速溶麦片(香蕉味)
1,366.0,yingguoweiteluosiquanguwugaoxi,英国维特罗斯全谷物高纤维格格脆早餐麦芽片, Essential Waitrose malted wholegrain wheat pillows
1,363.0,kellogghiszaocanmaipian,kellogg's早餐麦片
1,359.0,weitamaihiWeetabixhihanmaifuza,维他麦 Weetabix 含麦麸早餐谷物片
11,299.0,dunquanji,炖全鸡
11,389.0,nikelakesong,尼可拉可颂
11,165.0,zhajinguolihuang,炸金果蜊蝗
11,83.0,facaichangshengtang,发菜长生汤
11,131.0,fengtunchi,凤吞翅
11,97.0,luniuyao,卤牛腰
11,190.0,sixianggourou,四香狗肉
11,138.0,muxumaifan,苜蓿麦饭
11,127.0,wojuroupian,莴苣肉片
11,199.0,huaguyulanpian,花菇玉兰片
9,113.0,appolojinpaihongdou,appolo金牌红豆, 金牌红豆
9,330.0,appolotanshaokafeixuegao,appolo炭烧咖啡雪糕, 炭烧咖啡雪糕
9,162.0,heluxuexiangcaoqiaokeliweixueg,和路雪香草巧克力味雪糕, 香草巧克力味雪糕
9,73.0,KFCxuedingaierlankafei,KFC雪顶爱尔兰咖啡, 雪顶爱尔兰咖啡
9,355.0,hagendasicuipibingjiling_xiang,哈根达斯脆皮冰激凌（香草巧克力）, 脆皮冰激凌（香草巧克力）
9,210.0,keaiduolangmujiuputaogankouwei,可爱多朗姆酒葡萄干口味冰激凌（杯装）, 朗姆酒葡萄干口味冰激凌
9,92.0,heluxueqicaixuan_huangmangguoh2,和路雪奇彩旋（黄芒果/青芒果口味）, 奇彩旋（黄芒果/青芒果口味）
9,92.0,heluxueqicaixuan_shuimitaohipu,和路雪奇彩旋（水蜜桃/葡萄口味）, 奇彩旋（水蜜桃/葡萄口味）
9,92.0,heluxueqicaixuan_ningmenghiliu,和路雪奇彩旋（柠檬/柳橙口味）, 奇彩旋（柠檬/柳橙口味）
9,314.0,heluxueminikeaiduoheiqiaokelik,和路雪迷你可爱多黑巧克力口味冰淇淋, 迷你可爱多
9,317.0,heluxueminikeaiduoquqikouweibi,和路雪迷你可爱多曲奇口味冰淇淋, 迷你可爱多
9,441.0,EDOshudabing,EDO梳打饼, 梳打饼
9,528.0,bairongmangguoweijiaxinbinggan,百荣芒果味夹心饼干, 芒果味夹心饼干
9,489.0,guilianduduqiaokelikouweijiaxinbinggan,鬼脸嘟嘟巧克力口味夹心饼干, 巧克力口味夹心饼干
9,478.0,qibaozhenmaicuifengmixiaomaiwei,奇宝珍麦脆蜂蜜小麦味, 珍麦脆蜂蜜小麦味
9,487.0,qibaozhenmaicuixiangshusuanrongfengwei,奇宝珍麦脆香蔬蒜蓉风味, 珍麦脆香蔬蒜蓉风味
9,511.0,kafugesi_pic-6zhishikouweijiaxincuibinggan,卡夫格斯（pic-6）芝士口味夹心脆饼干, 芝士口味夹心脆饼干
9,551.0,wangwangxiaoxiaosu,旺旺小小酥, 小小酥
9,433.0,meiguoyuanchanannituziquanmaibinggan,美国原产安妮兔子全麦饼干, 安妮兔子全麦饼干，ANNIE'S WHOLE WHEAT BUNNIES
8,483.0,Maggihimeijihipeigenjidanyimia,Maggi 美极 培根鸡蛋意面酱料
8,483.0,Maggihitanshaofengweikaoroujia,Maggi 炭烧风味烤肉酱料
8,480.0,Kin-Deehitaishiluowangzisuanla,Kin-Dee 泰式罗望子酸辣汤料
8,480.0,kafupamasenzhishifen,卡夫帕玛森芝士粉, kraft parmesan cheese
8,478.0,Minghishimingshihizhizhimo,Ming's 铭氏 植脂末
8,611.0,sijibaokelihuashengjiang2,四季宝 颗粒花生酱 340g, SKIPPY颗粒花生酱
8,611.0,laoluozihichaotianXOjiang,老骡子 朝天XO酱
8,611.0,MhiShimashahishunhuahuashengji,M&S 马莎 顺滑花生酱
8,610.0,zhangfengshenghibanmianjiang,张丰盛 拌面酱, 芝麻花生酱
8,610.0,Henghishiaijialiaohishadielvlv,Heng's 爱加料 沙爹律律即煮酱
8,610.0,xileganluchunheizhimajiang,喜乐甘露纯黑芝麻酱, 纯黑芝麻酱
8,609.0,Sanitariumhishunhuakouganhuash2,Sanitarium 顺滑口感花生酱（无糖无盐）
8,609.0,donggangdongxihiyinghuaxiaXOji,东港东西 樱花虾XO酱
8,609.0,santianhuashengjiang_yuanjiang,三添花生酱（原酱型）
8,609.0,sijibaorouhuahuashengjiang2,四季宝柔滑花生酱
8,608.0,MhiShimashahisongcuihuashengji,M&S 马莎 松脆花生酱
8,608.0,fufahiwenziyujiang,富发 吻仔鱼酱
8,608.0,pengfuwenziyujiang,澎富吻仔鱼酱, 鱼酱
8,607.0,xinfuyuanhihuashengjiang_huash,新福源 花生酱（滑顺型）
8,607.0,xinzhufuyuanhuashengjiang,新竹福源花生酱
6,425.0,tianjihiyenaikafei,天际 椰奶咖啡
6,420.0,MAXhiTEAhiTARIKhimeishipaopaon,MAX TEA TARIK 美诗泡泡奶茶
6,419.0,ximaihongzaogaotiehetaofen,西麦红枣高铁核桃粉, 核桃粉
6,417.0,tianfuchashihishanyaonaicha,天福茶食 山药奶茶, 奶茶
6,417.0,tianfuchashihizishunaicha,天福茶食 紫薯奶茶, 奶茶
6,415.0,tianfuchashihizhimaheidounaich,天福茶食 芝麻黑豆奶茶, 奶茶
6,331.0,shiduononghishuimitaoweiguolu,士多浓 水蜜桃味果露（果汁饮料浓浆）
6,327.0,jialefuhishijinmeiguoweiguozhi,家乐福 什锦苺果味果汁饮料浓浆, 浓缩果汁
6,325.0,shiduononghibaixiangguoweiguol,士多浓 百香果味果露（果汁饮料浓浆）
6,325.0,shiduononghimihoutaoweiguolu_g,士多浓 猕猴桃味果露（果汁饮料浓浆）
6,323.0,shiduononghipingguoweiguolu_gu,士多浓 苹果味果露（果汁饮料浓浆）
6,321.0,shiduononghiqingningmengweiguo,士多浓 青柠檬味果露（果汁饮料浓浆）
6,320.0,xindehinongsuoxiyouzhi,新的 浓缩西柚汁
6,309.0,jinggonghihantianmueryin,京工 寒天木耳饮
6,295.0,jiakanglinengliangcha,嘉康利能量茶, 博士茶
6,283.0,shiduononghiputaoyouweiguolu_g,士多浓 葡萄柚味果露（果汁饮料浓浆）
6,264.0,yijiaIkeaxiaohongmeiweinongsuo,宜家Ikea小红莓味浓缩饮料
6,260.0,quechaochunpinheikafei_taiwang,雀巢醇品黑咖啡（台湾罐装）
6,640.0,jianpinhihuaguochayuhihuaguoch,简品 花果茶语 花果茶, 花果茶
6,636.0,DESICCATEDyefen,DESICCATED椰粉
5,412.0,ximaiheizhimahetaofen3,西麦 黑芝麻核桃粉
5,439.0,xinyuanyangguanggulvhizhenguox,欣园阳光谷绿 榛果杏仁粉
5,520.0,yingerpeifangnaifen_aierle_huishi_jinzhuang,阳洋 内酯只
5,405.0,yonghedoujiangjiantangdoujiang,永和豆浆减糖豆浆粉（大包装）, 减糖豆浆粉（大包装）
5,394.0,zhaodayouhuangdoudousutang,赵大有黄豆豆酥糖, 黄豆豆酥糖
5,444.0,zhiweixuanhishijinguoren,知味轩 什锦果仁
5,470.0,zhonglaoniannaifen_keqipai,豆豆 花竹
5,190.0,zhonglaoniannaifen_senyongpai,典发 熏干(涩味)
5,603.0,fd0bd5f8,春旺 精制花生
5,618.0,fd2de1e1,巴旦木
5,531.0,fd5ea630,姚生记 笑口杏仁
5,624.0,fd5ceae5,天喔主意 美国扁桃仁
5,207.0,fd610aa6,祖名 五香素肠 250g
5,568.0,fd65d499,梅记 巴旦木
5,607.0,fd89e3f8,科克兰/Kirkland 无盐腰果/Unsalted cashews
5,50.0,fd8afbf5,白玉 豆浆 （原味）瓶装480ml
5,199.0,fd93e088,小宝栗子 开口笑甘栗, 小宝开口栗
5,505.0,fd94e3ba,旭东 话梅味西瓜子
3,102.0,kashihixianlaoruhifajiaoru_hon,卡士 鲜酪乳 发酵乳（红枣）
3,101.0,junlebaolaojuezhuangyuan,君乐宝酪爵庄园, 欧式酸奶酪
3,101.0,jiabaohiGerberhixiangliweisuan,嘉宝 Gerber 香梨味酸奶
3,101.0,jiabaohiGerberhicaomeiweisuann,嘉宝 Gerber 草莓味酸奶
3,101.0,jiabaohiGerberhicaomeixiangjia,嘉宝 Gerber 草莓香蕉味酸奶
3,101.0,jiabaohiGerberhihunhemeiziweis,嘉宝 Gerber 混合莓子味酸奶
3,74.0,shuangrongshuxiangcaoniunai,双榕树香草牛奶
3,74.0,shuangrongshucaomeiniunai,双榕树草莓牛奶
3,73.0,meijiquanzhiniunai,meiji全脂牛奶
3,73.0,YonseihiMilkhiyanshimuchanghix,Yonsei Milk 延世牧场 香蕉味牛奶饮料, 香蕉牛奶
3,72.0,huangshiruyehimolafeierhiqingy,皇氏乳业 摩拉菲尔·清养 水牛纯牛奶
3,72.0,niupengkekeniunai,牛棚可可牛奶
3,72.0,guangmingchangyouzhiwuruganjun7,光明畅优植物乳杆菌低脂（芒果+西番莲）
3,72.0,zimunai_caomeiwei_jinkou,子母奶（草莓味）（进口）
3,72.0,xinxiwanghuaxihongyamuchangyou,新希望华西洪雅牧场优品牛奶
3,72.0,xiyuchunhixiangjiaoniunai,西域春 香蕉牛奶
3,72.0,julechunniunai,菊乐纯牛奶
3,72.0,telunsuchunxianniunai,特伦苏醇纤牛奶
3,72.0,guangmingduduertonggaopinzhini,光明嘟嘟儿童高品质牛奶, 嘟嘟儿童高品质牛奶
2,103.0,jialehichijiaopaigu,嘉乐 豉椒排骨
2,337.0,shanhuahihuotuimizao,山花 火腿蜜枣, 蜜枣炖火腿
2,240.0,jiangnenghishayurou,江能 鲨鱼肉,  鲨鱼干
2,346.0,yanjinpuzihidongjiangyu-hangko,盐津铺子 东江鱼-航空棒（香辣味）
2,248.0,xiaohuyahixiaohuya,小胡鸭 小胡鸭
2,224.0,xiaohuyahixiangcuiyabo,小胡鸭 香脆鸭脖
2,232.0,kangfenghiyajiaobao,康峰 鸭脚包, 鸭脚包
2,302.0,wangjianghixiaojitui,旺江 小鸡腿
2,287.0,jinzixiaoyujiangzhiwei,劲仔小鱼酱汁味
2,287.0,jinzixiaoyuluxiangwei,劲仔小鱼卤香味
2,222.0,ruisongshaokaoyouyuzi,瑞松烧烤鱿鱼仔
2,301.0,yuhaihixiangsuchizongyu,誉海 香酥赤棕鱼
2,236.0,tangrenshenhiweitiancaidiaoyu,唐人神 微甜彩鲷鱼, 彩鲷鱼
2,236.0,tangrenshenhiyuanweicaidiaoyu,唐人神 原味彩鲷鱼, 彩鲷鱼
2,236.0,tangrenshenhixianglacaidiaoyu,唐人神 香辣彩鲷鱼, 彩鲷鱼
2,143.0,xiangtuqinghiniubianhua,湘土情 牛鞭花, 牛鞭
2,318.0,tehuadehijingpinfengganchang_m,特华得 精品风干肠（麻辣味）
2,318.0,tehuadehijingpinfengganchang_t,特华得 精品风干肠（甜味）
1,60.0,qiangrenhiqingtianyumibabaozho,强人 清甜玉米八宝粥, 清甜玉米八宝粥
1,100.0,shangdijiayuanhizishutiao,上帝家园 紫薯条, 紫薯条
1,367.0,goldjinpaigaojinmianfen,gold金牌高筋面粉
1,359.0,rixinhilibingfen,日鑫 蛎饼粉, 蛎饼粉
1,331.0,shoutaopaihifanqieertongmian,寿桃牌 番茄儿童面, 番茄面，儿童面
1,344.0,wugukanghidiguafen,五谷康 地瓜粉
1,241.0,jinzizhaopaizaliangdaoqiemanto,金字招牌杂粮刀切馒头
1,199.0,anjingjiuniangxiaoyuanzi,安井酒酿小圆子
1,136.0,baiyulaozao,白玉 白玉醪糟 400g, 江米酒 糯米酒 米酒
1,402.0,DrOetkerhiVitalishiditangqiaok,Dr.Oetker Vitalis 低糖巧克力燕麦片
1,402.0,habeisihixingguoshijinzaocanma,哈贝斯 杏果什锦早餐麦片
1,379.0,DorsethiCerealsshijinshuiguoji,Dorset Cereals什锦水果坚果种子混合麦片, Dorset Cereals Fruit Nuts & Seeds Muesli
1,387.0,Kravezaocanguwumaipian_qiaokel,Krave早餐谷物麦片（巧克力口味）
1,452.0,HORECAhiSELECThichuzhixuanhisu5,HORECA SELECT 厨之选 速冻全麦法式长棍面团
1,366.0,qihuahongdoutusi,奇华红豆土司
1,475.0,lizihipingguorouguigelannuolam,利兹 苹果肉桂格兰诺拉麦片
1,475.0,kangshifuxianglaniuroumian_wan,康师傅香辣牛肉面（碗面）
11,324.0,zhajisijuan,炸鸡丝卷
11,186.0,hebaoxitouyu,荷包喜头鱼
11,468.0,weiyenakekesubing,维也纳可可酥饼
11,54.0,sanhuayufujiuguo,三花鱼腹酒锅
11,124.0,gedanliuluobo,鸽蛋熘萝卜
11,51.0,xiangguwosunzhu,香菇莴笋柱
11,119.0,shengmengourou,生焖狗肉
11,23.0,huangguajidantang,黄瓜鸡蛋汤
11,291.0,niuyoumianbao,牛油面包, 牛油面包
11,204.0,baomanshanhong,爆满山红
11,257.0,baizhanji4,白斩鸡（母鸡）
9,104.0,Muellerniunaimiliziwei,Mueller牛奶米栗子味, 牛奶米栗子味
9,107.0,Muellerniunaimipingguowei,Mueller牛奶米苹果味, 牛奶米苹果味
9,199.0,DrOetker-Kaiserschmarrndangaoyuanwei,Dr.Oetker-Kaiserschmarrn蛋糕原味, 蛋糕原味
9,383.0,xingbakelanmeisongbing,星巴克蓝莓松饼, 蓝莓松饼，Starbucks Blueberry Scone
9,393.0,xingbakepingguoduonazi,星巴克苹果多拿滋, 苹果多拿滋，Starbucks Apple Fritter
9,440.0,AJInadousudabinggan,AJI纳豆苏打饼干, 纳豆苏打饼干
9,592.0,zhumulangmawugufengmiguobang_qiaokelijiaxin,珠穆朗玛五谷风米果棒（巧克力夹心）, 五谷风米果棒（巧克力夹心）
9,500.0,hongdalirongbing,鸿达栗蓉饼, 栗蓉饼
9,518.0,sizhoujiaxinbinggan_ningmengwei,四洲夹心饼干（柠檬味）, 夹心饼干（柠檬味）
9,478.0,taipingmeiweitiaoxingbing_xiangshunenjifengwei,太平美味条形饼（香蔬嫩鸡风味）, 美味条形饼（香蔬嫩鸡风味）
9,325.0,OceanhiSpraytianranmanyuemeiganguo,Ocean Spray天然蔓越莓干果, 天然蔓越莓干果
9,700.0,KirklandhiPecan,Kirkland Pecan, 碧根果（山核桃仁）
9,533.0,dagexiangcuiribenjiemoweihuashengdou,大哥香脆日本芥末味花生豆, 芥末味香脆花生豆
9,406.0,lvyehaitaicandou,绿叶海苔蚕豆, 海苔蚕豆
9,367.0,xiangyangfanglaweihaitaishao,向阳坊辣味海苔烧, 辣味海苔烧
9,168.0,zhenzhihuamei,佳梅 真之话梅, 话梅
9,258.0,maofameiguoximei,茂发 美国西梅, 美国西梅
9,386.0,longjiaosanmeizihoutang,龙角散梅子喉糖, 散梅子喉糖
9,449.0,shanghaojiakongxinshudihuangguawei,上好佳空心薯笛黄瓜味, 空心薯笛黄瓜味
8,145.0,DIhiVITAhiweidapaihiquheqingga,DI VITA 维达牌 去核青橄榄
8,144.0,muzihifuruwang,木子 腐乳王
8,144.0,wangzhihechoudoufu,王致和臭豆腐
8,315.0,niufengwanghiruitafengmi,纽蜂王 瑞塔蜂蜜
8,315.0,niufengwanghinandaomuxuhuafeng,纽蜂王 南岛苜蓿花蜂蜜
8,316.0,jiweishiKIWISsixilanchuntianra,基维氏KIWIS斯西兰 纯天然胡图卡瓦（圣诞花）蜂蜜
8,34.0,OakhiLanehiChickenhiGravy,Oak Lane Chicken Gravy, 鸡肉卤
8,34.0,OakhiLanehiBeefhiGravy,Oak Lane Beef Gravy, 牛肉卤
8,34.0,Imaginehiyoujifanqienongtang,Imagine 有机番茄浓汤
8,34.0,ninghuafujiaozicu,宁化府饺子醋, 饺子醋
8,34.0,yilehijiyoutang,宜乐 鸡油汤
8,34.0,zhenxuanlaozhi,珍选捞汁
8,34.0,taixianghixianzhi,泰祥 鱻汁
8,35.0,Marutomowanyoujianyuzhi,Marutomo丸友鲣鱼汁
8,35.0,wanyouhijianyuzhi,丸友 鲣鱼汁
8,35.0,HEALTHhiVALLEYhiyoujibujiayanx,HEALTH VALLEY 有机不加盐鲜鸡面条汤, 即食汤
8,35.0,loushanghijichonghaizaoweiceng,楼上 即冲海藻味噌汤
8,35.0,loushanghijichongdoufuweicengt,楼上 即冲豆腐味噌汤
8,36.0,jidouhifensitang_chaojimengla,吉豆 粉丝汤（超级猛辣）
6,613.0,bingoubudingfengutiyinliao,缤狗布丁粉固体饮料
6,611.0,RAMWONGhibanlanyechongji,RAMWONG 斑兰叶冲剂
6,611.0,RAMWONGhiluowangzichongji,RAMWONG 罗望子冲剂
6,611.0,RAMWONGhiningmengcaochongji,RAMWONG 柠檬草冲剂
6,469.0,senbanhisililankarouguichanati,森半 斯里兰卡肉桂茶拿铁
6,600.0,Parisianhibailixianghi3he1suro,Parisian 百里香 3合1速溶拉茶
6,595.0,zishenfantuanhikabujinuokafeif,资深饭团 卡布基诺咖啡粉
6,19.0,ASEEDhiniunaikekeyinliao,ASEED 牛奶可可饮料
6,20.0,AlmondDreamwutangxingrennai,AlmondDream无糖杏仁奶
6,20.0,maidanglaonaicha_da,麦当劳奶茶（大）, 麦当劳特级浓滑奶茶
11,203.0,fd67861d,双汇 馄饨汤料
6,20.0,hongfutangzhiwuyinpin_xiakucao,鸿福堂植物饮品（夏枯草凉茶）, 夏枯草凉茶
6,21.0,yeshupaiwutangyezhi,椰树牌无糖椰汁
6,22.0,kanglemeimeiguixiaozhendouruyi,康乐美玫瑰小镇豆乳饮品, 玫瑰小镇豆乳饮品
6,23.0,junlebaomeirihuojunqinglinghuo,君乐宝每日活菌清零活性乳酸菌饮品
6,23.0,wandashansuanleru_pingguowei,完达山酸乐乳（苹果味）
6,24.0,yuejiayumiqu,悦家玉米趣
6,7.0,pufuhiBEAUFORhihongjiucu,蒲福 BEAUFOR 红酒醋
6,7.0,huierkangjuhuacha,惠尔康菊花茶
6,7.0,aerfashanchaguoyin,阿尔发山楂果饮
5,505.0,fd9e4e42,旭东 百里挑一 话梅味西瓜子
5,222.0,fda1ef57,良品铺子 开口笑甘栗
5,215.0,fdab7188,采石矶 茶干
5,616.0,fda9f750,百联 巴旦木
5,40.0,fdb62ddb,白玉 豆浆（原味）袋装243ml
5,571.0,fdb88a41,Kirkland/柯克兰 盐焗腰果仁
5,95.0,fdca276a,白玉手工豆腐丝（高碑店风味）
5,136.0,fdd2045a,有友 山椒豆干 80g
5,45.0,fde7357a,维记 低糖鲜豆浆
5,42.0,fdeb7698,白玉 黑豆豆浆
5,607.0,fdf417bd,kirkland 无盐腰果
5,275.0,kirklandhisunsweethiciruelahip,柯可兰/Kirkland 西梅干, kirkland sunsweet ciruela pasas
5,429.0,yashilixinbanzhonglaoniandouna,雅士利新版中老年豆奶粉, 雅士利新版中老年豆奶粉
5,179.0,xianhenghixiangsumeiguifuru,咸亨 香酥玫瑰腐乳, 玫瑰腐乳
5,100.0,yingerpeifangnaifen_anyinger_meizanchen,寿纳豆 无粒纳豆
3,179.0,kafufeilitumonaiyounailao_danw,卡夫菲力涂抹奶油奶酪（淡味）, Kraft Philadelphia Spreadable Cream Cheese (Light)
